pressure_extend,pressure_retract,position,velocity,pressure_diff,fault_any
5.26,349.95,0.0006,-0.0141,-344.69,1
6.11,349.74,0.0017,-0.0036,-343.63,1
6.06,350.31,-0.0016,0.0032,-344.25,1
4.87,351.22,-0.001,-0.0301,-346.35,1
5.16,350.26,0.0019,0.0022,-345.1,1
6.51,348.92,0.0008,-0.001,-342.41,1
4.36,349.04,-0.002,0.0144,-344.68,1
3.77,349.15,-0.0003,0.0114,-345.38,1
4.4,350.3,-0.0003,0.0092,-345.90000000000003,1
6.26,349.48,0.0019,-0.0012,-343.22,1
3.83,350.2,0.0006,-0.0056,-346.37,1
5.04,351.02,-0.0006,0.0037,-345.98,1
4.31,349.34,0.0001,-0.011,-345.03,1
6.57,350.57,-0.0016,0.0044,-344.0,1
5.36,350.0,-0.0014,0.0075,-344.64,1
5.78,349.85,0.0,0.0066,-344.07000000000005,1
6.26,349.92,-0.0013,0.0123,-343.66,1
2.85,350.46,-0.0008,-0.0021,-347.61,1
5.75,350.28,-0.0004,-0.0116,-344.53,1
5.13,350.32,0.0015,0.0077,-345.19,1
5.33,349.61,-0.0021,-0.0027,-344.28000000000003,1
4.68,349.78,-0.0001,0.0069,-345.1,1
4.95,347.83,0.0017,-0.0045,-342.88,1
5.6,349.49,0.0002,0.0063,-343.89,1
4.75,349.17,-0.0,0.0051,-344.42,1
4.71,349.78,-0.0022,0.0206,-345.07,1
5.95,350.68,-0.0013,-0.0004,-344.73,1
5.21,349.72,-0.0,-0.0061,-344.51000000000005,1
6.18,350.64,-0.0007,0.0059,-344.46,1
6.8,351.76,0.0001,0.0084,-344.96,1
5.52,350.58,-0.0005,-0.0002,-345.06,1
3.42,350.72,0.0007,-0.0028,-347.3,1
5.94,350.35,-0.0008,-0.0138,-344.41,1
5.25,349.45,-0.0019,0.0129,-344.2,1
4.97,349.4,-0.0006,-0.013,-344.42999999999995,1
3.8,351.49,0.0004,-0.0038,-347.69,1
5.28,349.72,0.0025,0.0131,-344.44000000000005,1
5.39,350.73,0.003,0.0009,-345.34000000000003,1
4.92,351.06,0.0004,0.0014,-346.14,1
6.1,350.06,0.0004,0.0124,-343.96,1
5.85,352.47,-0.0002,-0.0132,-346.62,1
5.53,349.76,0.0004,-0.0113,-344.23,1
5.31,350.52,-0.0003,-0.0129,-345.21,1
5.75,348.73,0.0003,-0.0162,-342.98,1
6.35,351.51,0.0013,0.0019,-345.16,1
6.37,349.74,0.0004,-0.0185,-343.37,1
5.5,349.65,0.0005,0.0157,-344.15,1
4.0,350.04,-0.0021,-0.0014,-346.04,1
4.6,350.04,0.0002,-0.0071,-345.44,1
3.67,349.64,-0.001,0.0245,-345.97,1
3.84,349.18,-0.0014,0.0001,-345.34000000000003,1
3.88,349.38,0.0005,-0.0053,-345.5,1
4.12,351.3,0.0011,0.0079,-347.18,1
5.96,350.16,0.0009,-0.01,-344.20000000000005,1
4.97,349.62,0.0002,-0.0065,-344.65,1
5.52,349.29,0.0008,-0.0037,-343.77000000000004,1
4.28,349.97,-0.0004,0.0283,-345.69000000000005,1
5.43,349.92,0.0017,-0.0069,-344.49,1
3.71,349.49,-0.0023,-0.0082,-345.78000000000003,1
5.4,350.65,-0.0015,0.0032,-345.25,1
5.88,348.37,0.0008,0.0005,-342.49,1
6.74,349.85,0.0001,-0.0221,-343.11,1
5.12,351.91,-0.0006,0.0079,-346.79,1
5.94,348.82,-0.0006,-0.0106,-342.88,1
5.82,349.82,0.0005,0.0185,-344.0,1
3.87,351.06,-0.0007,0.0166,-347.19,1
5.21,351.53,0.0006,0.0001,-346.32,1
6.44,348.96,-0.0001,0.0014,-342.52,1
3.53,349.4,-0.0,0.0105,-345.87,1
6.02,349.91,0.0008,0.0051,-343.89000000000004,1
4.41,350.79,0.0013,0.0024,-346.38,1
3.75,348.12,-0.0003,0.0205,-344.37,1
5.16,350.58,-0.0013,0.0057,-345.42,1
5.58,348.25,0.0004,-0.0081,-342.67,1
5.78,351.29,0.0,0.01,-345.51000000000005,1
5.35,349.58,-0.0006,-0.0007,-344.23,1
4.05,351.16,-0.0001,-0.0017,-347.11,1
4.61,350.15,-0.0005,0.0193,-345.54,1
5.84,348.96,0.0004,0.0002,-343.12,1
5.56,351.26,-0.0007,0.0057,-345.7,1
4.35,349.93,0.0002,-0.0036,-345.58,1
4.63,350.29,0.001,-0.0071,-345.66,1
6.38,350.82,-0.0008,-0.0011,-344.44,1
4.82,349.89,0.0004,-0.0007,-345.07,1
4.38,349.49,0.0002,0.0042,-345.11,1
4.97,349.75,-0.0032,-0.0163,-344.78,1
5.97,350.48,0.0014,0.0044,-344.51,1
5.19,348.92,0.0004,0.0096,-343.73,1
5.1,348.23,0.0005,-0.0022,-343.13,1
5.03,350.09,-0.0011,-0.0017,-345.06,1
5.6,348.68,-0.0006,-0.0108,-343.08,1
4.62,350.41,-0.0001,-0.0161,-345.79,1
4.39,349.98,-0.0011,0.0014,-345.59000000000003,1
4.34,350.88,0.0012,0.0038,-346.54,1
5.2,348.23,-0.002,0.026,-343.03000000000003,1
7.01,349.66,0.0005,-0.0033,-342.65000000000003,1
3.52,352.13,0.0012,0.0085,-348.61,1
6.9,350.46,0.0003,-0.0035,-343.56,1
6.04,350.27,0.0003,-0.0099,-344.23,1
4.8,348.36,0.0004,0.0071,-343.56,1
5.86,350.05,0.0004,-0.0181,-344.19,1
4.75,350.51,-0.0,-0.002,-345.76,1
4.87,348.55,0.0002,0.018,-343.68,1
5.76,349.32,0.0009,-0.0019,-343.56,1
7.17,351.59,0.0019,0.0029,-344.42,1
4.79,348.69,0.0021,0.0008,-343.9,1
5.39,350.5,-0.0004,0.0008,-345.11,1
3.02,350.28,0.001,0.0123,-347.26,1
5.46,349.71,-0.0002,0.0096,-344.25,1
4.79,349.89,0.0006,-0.0081,-345.1,1
6.26,350.56,0.0018,0.0108,-344.3,1
5.75,349.38,0.0016,-0.0107,-343.63,1
6.33,348.83,-0.0009,-0.0073,-342.5,1
3.34,348.75,-0.0003,0.001,-345.41,1
2.79,350.19,0.0003,-0.0048,-347.4,1
4.05,349.79,-0.0006,0.0096,-345.74,1
6.11,350.77,0.0007,-0.0087,-344.66,1
5.93,350.3,0.0025,0.0017,-344.37,1
4.65,349.59,-0.0011,-0.0014,-344.94,1
6.6,349.75,-0.0009,0.0014,-343.15,1
5.29,350.54,0.0007,-0.0163,-345.25,1
4.35,349.22,-0.0003,-0.0151,-344.87,1
3.4,350.79,-0.0003,-0.0144,-347.39000000000004,1
3.45,348.72,0.0008,-0.0057,-345.27000000000004,1
4.67,350.58,0.0004,-0.0075,-345.91,1
3.49,350.08,0.0006,-0.0017,-346.59,1
4.47,350.2,0.0001,0.0104,-345.73,1
6.72,351.96,-0.001,-0.004,-345.23999999999995,1
4.93,351.91,0.0014,-0.0021,-346.98,1
5.1,348.86,0.0003,0.0026,-343.76,1
3.65,346.01,-0.0004,-0.0068,-342.36,1
4.91,349.39,0.0,-0.0003,-344.48,1
6.64,349.23,0.0001,-0.0211,-342.59000000000003,1
4.26,349.91,-0.0002,-0.0007,-345.65000000000003,1
7.9,350.37,-0.0005,0.0116,-342.47,1
5.32,350.71,-0.0006,0.0019,-345.39,1
5.6,350.8,0.0006,-0.001,-345.2,1
5.58,351.17,-0.0003,0.0023,-345.59000000000003,1
5.34,350.56,0.0001,0.0109,-345.22,1
5.74,350.07,-0.0007,-0.0102,-344.33,1
4.0,349.34,0.0013,0.0095,-345.34,1
6.56,350.55,0.0006,-0.0074,-343.99,1
6.46,349.25,-0.0002,-0.0152,-342.79,1
4.45,349.03,0.0004,-0.012,-344.58,1
4.8,70.92,-0.0005,-0.0044,-66.12,1
6.3,72.15,-0.0001,-0.0026,-65.85000000000001,1
4.63,71.59,-0.0012,-0.0072,-66.96000000000001,1
6.13,71.72,0.0001,0.0164,-65.59,1
4.36,71.26,0.0001,-0.0001,-66.9,1
5.61,69.04,-0.0007,0.0068,-63.43000000000001,1
3.47,70.7,0.0004,0.0106,-67.23,1
5.59,70.82,0.0004,-0.0072,-65.22999999999999,1
2.93,69.53,-0.0035,-0.009,-66.6,1
4.74,68.02,0.0011,-0.0103,-63.28,1
3.35,68.1,-0.0,0.0054,-64.75,1
5.34,68.86,0.0,0.0046,-63.52,1
4.75,70.25,-0.0016,0.012,-65.5,1
5.15,70.4,0.0002,-0.003,-65.25,1
5.96,71.12,-0.0005,-0.0129,-65.16000000000001,1
5.19,69.84,0.001,0.0092,-64.65,1
5.02,69.75,0.0002,-0.004,-64.73,1
5.39,68.49,-0.0007,-0.0217,-63.1,1
5.62,72.24,0.0003,-0.0148,-66.61999999999999,1
5.17,70.43,-0.0005,0.0063,-65.26,1
4.63,70.01,-0.0017,0.0037,-65.38000000000001,1
6.22,69.47,-0.0017,-0.0045,-63.25,1
4.2,69.9,0.0001,-0.0007,-65.7,1
3.9,72.24,0.0006,0.0014,-68.33999999999999,1
4.92,68.27,-0.0016,0.0035,-63.35,1
4.85,69.78,-0.0018,-0.0081,-64.93,1
4.31,68.8,0.0014,0.0061,-64.49,1
4.13,69.33,-0.0015,0.007,-65.2,1
5.72,71.41,0.0,0.0046,-65.69,1
5.31,69.76,-0.0008,-0.0284,-64.45,1
5.43,70.49,0.0012,0.0247,-65.06,1
6.68,70.38,-0.0019,0.0021,-63.7,1
3.65,68.6,-0.0003,-0.0003,-64.94999999999999,1
5.98,70.72,0.0007,-0.0145,-64.74,1
4.01,68.92,0.0009,0.0052,-64.91,1
5.61,70.64,-0.0001,0.0037,-65.03,1
3.52,69.53,0.0007,-0.0095,-66.01,1
4.13,71.43,-0.0001,-0.012,-67.30000000000001,1
4.51,69.63,-0.0005,0.0134,-65.11999999999999,1
5.96,70.93,0.0012,-0.0075,-64.97000000000001,1
5.07,69.05,-0.0008,-0.0105,-63.98,1
7.49,69.74,0.0003,0.0096,-62.24999999999999,1
4.85,68.96,0.0,-0.0001,-64.11,1
2.77,70.46,0.0005,-0.0066,-67.69,1
3.44,69.97,0.0005,-0.0174,-66.53,1
5.93,69.52,-0.0005,0.0067,-63.59,1
3.59,70.04,-0.0013,0.0024,-66.45,1
2.72,69.52,0.0003,-0.0106,-66.8,1
4.54,67.81,0.0007,0.0092,-63.27,1
3.88,70.09,0.0005,-0.0056,-66.21000000000001,1
4.12,69.89,-0.0013,-0.0012,-65.77,1
4.44,70.51,-0.001,0.0108,-66.07000000000001,1
3.09,70.8,0.0002,-0.014,-67.71,1
6.26,68.98,-0.0008,0.0087,-62.720000000000006,1
5.54,69.31,-0.0004,-0.0043,-63.77,1
4.03,70.3,0.0003,0.0203,-66.27,1
8.05,70.87,-0.0017,0.0181,-62.82000000000001,1
5.19,70.58,-0.0006,-0.0042,-65.39,1
4.94,70.69,0.0017,0.0152,-65.75,1
6.84,68.35,-0.0015,0.0076,-61.50999999999999,1
8.0,68.27,-0.0002,0.0121,-60.27,1
6.98,69.5,0.0006,0.012,-62.52,1
5.13,71.19,0.0022,-0.0057,-66.06,1
3.09,70.05,-0.0019,0.0045,-66.96,1
5.55,70.23,-0.0002,-0.0028,-64.68,1
5.1,68.95,0.0019,0.0026,-63.85,1
5.27,69.03,0.0,-0.0015,-63.760000000000005,1
4.23,70.08,-0.0021,-0.0042,-65.85,1
4.56,70.37,0.0006,0.0019,-65.81,1
4.29,69.43,0.0008,0.0051,-65.14,1
5.23,70.08,0.0017,-0.0015,-64.85,1
4.3,70.08,-0.001,0.0187,-65.78,1
5.09,70.09,0.0006,0.002,-65.0,1
4.69,69.04,-0.0019,-0.0055,-64.35000000000001,1
5.3,71.92,-0.0001,0.0111,-66.62,1
5.63,70.34,-0.0,-0.0195,-64.71000000000001,1
5.31,72.6,-0.0002,0.0192,-67.28999999999999,1
5.89,68.64,-0.0004,-0.0029,-62.75,1
4.03,68.88,0.001,0.0133,-64.85,1
4.85,68.42,0.0005,0.0011,-63.57,1
5.18,69.69,-0.0001,-0.0144,-64.50999999999999,1
5.05,69.36,0.001,0.0129,-64.31,1
6.58,70.52,-0.0004,0.001,-63.94,1
3.78,70.11,0.0019,0.0037,-66.33,1
4.76,69.66,0.0,0.004,-64.89999999999999,1
6.56,70.43,0.0009,0.019,-63.870000000000005,1
4.28,68.47,-0.0005,0.0209,-64.19,1
3.72,71.19,0.0004,-0.0107,-67.47,1
4.25,69.94,-0.0009,-0.0093,-65.69,1
4.7,71.67,0.0006,-0.0028,-66.97,1
4.49,70.47,-0.0013,0.0163,-65.98,1
2.3,71.05,-0.0007,0.0018,-68.75,1
5.22,68.09,-0.0004,0.0077,-62.870000000000005,1
6.57,68.83,0.0001,-0.001,-62.26,1
6.22,68.47,-0.0008,0.0016,-62.25,1
3.5,68.84,-0.0002,0.0048,-65.34,1
4.76,70.66,-0.0016,0.0066,-65.89999999999999,1
4.65,72.0,-0.0001,0.004,-67.35,1
5.37,70.73,0.0003,0.0154,-65.36,1
5.05,70.07,0.0015,-0.0016,-65.02,1
6.48,69.33,-0.0013,0.007,-62.85,1
5.01,69.73,-0.0021,0.0078,-64.72,1
6.91,71.28,0.001,-0.0009,-64.37,1
4.38,68.56,0.0006,-0.0064,-64.18,1
7.32,70.1,0.0032,-0.0052,-62.78,1
6.41,70.18,-0.0006,0.0026,-63.77000000000001,1
4.4,70.4,-0.0015,-0.0092,-66.0,1
3.53,68.01,0.002,0.0035,-64.48,1
4.3,71.34,-0.0004,-0.0033,-67.04,1
5.02,70.91,0.0011,0.0111,-65.89,1
2.79,69.37,-0.0001,0.0109,-66.58,1
3.63,70.15,0.0011,0.0009,-66.52000000000001,1
6.52,70.49,0.0001,-0.006,-63.97,1
4.07,71.31,-0.0023,-0.0011,-67.24000000000001,1
4.22,70.86,-0.0021,0.0139,-66.64,1
5.11,70.1,-0.0002,0.0118,-64.99,1
5.61,71.45,0.0012,-0.0071,-65.84,1
5.64,69.34,-0.0007,0.0004,-63.7,1
4.39,70.13,0.0,-0.0055,-65.74,1
4.89,70.68,0.0008,-0.0115,-65.79,1
3.04,69.95,-0.0007,-0.0028,-66.91,1
3.42,69.25,-0.0021,0.019,-65.83,1
5.17,70.32,0.0,-0.0009,-65.14999999999999,1
7.6,69.71,0.0012,-0.0096,-62.10999999999999,1
4.29,69.9,0.0019,0.0016,-65.61,1
5.69,69.99,0.0015,-0.0083,-64.3,1
3.66,68.64,-0.0004,0.0218,-64.98,1
5.48,71.47,0.0012,0.0045,-65.99,1
4.91,70.22,0.0005,0.0133,-65.31,1
6.0,67.94,0.0014,-0.0019,-61.94,1
4.3,69.72,-0.0003,0.018,-65.42,1
5.26,69.61,0.0006,-0.0042,-64.35,1
5.39,69.76,0.0007,-0.0195,-64.37,1
5.01,69.66,-0.001,0.0153,-64.64999999999999,1
5.01,70.25,0.001,-0.0085,-65.24,1
5.47,70.15,-0.0014,-0.0031,-64.68,1
4.49,69.09,-0.001,-0.0064,-64.60000000000001,1
4.95,70.11,-0.0005,0.0085,-65.16,1
5.09,69.58,-0.0001,0.0169,-64.49,1
5.32,70.13,0.0001,-0.0032,-64.81,1
4.85,70.7,0.001,0.0071,-65.85000000000001,1
6.16,69.74,-0.0009,0.0007,-63.58,1
5.8,69.2,-0.0002,-0.0066,-63.400000000000006,1
2.86,69.79,-0.0006,-0.0028,-66.93,1
5.85,69.42,0.0011,-0.0022,-63.57,1
4.75,70.49,0.0011,-0.003,-65.74,1
6.09,69.83,-0.0005,0.0251,-63.74,1
4.04,69.98,-0.0012,-0.0117,-65.94,1
8.09,70.02,-0.0004,0.013,-61.92999999999999,1
5.82,71.11,-0.0016,0.0064,-65.28999999999999,1
4.73,70.28,0.0012,0.0058,-65.55,1
3.65,69.15,0.0001,0.006,-65.5,1
2.74,71.1,-0.0003,-0.0149,-68.36,1
5.57,68.85,-0.0014,0.0141,-63.28,1
4.8,70.37,-0.0002,0.0127,-65.57000000000001,1
4.69,71.54,-0.0002,0.0098,-66.85000000000001,1
5.57,71.07,-0.0003,-0.0071,-65.5,1
6.13,69.82,0.0005,-0.0048,-63.68999999999999,1
3.81,69.83,-0.0005,0.0198,-66.02,1
3.94,68.73,0.0011,0.004,-64.79,1
4.93,68.67,-0.0004,0.0074,-63.74,1
4.64,68.74,0.0004,0.0066,-64.1,1
4.43,69.28,0.0009,0.0112,-64.85,1
5.07,69.91,-0.0014,0.0012,-64.84,1
3.81,70.51,0.0023,-0.0086,-66.7,1
3.81,69.94,0.0008,0.0207,-66.13,1
5.13,68.77,-0.0008,0.016,-63.63999999999999,1
5.41,70.48,-0.0009,-0.0007,-65.07000000000001,1
4.52,69.9,-0.0007,0.0236,-65.38000000000001,1
6.63,70.22,-0.0001,0.002,-63.59,1
4.94,70.44,0.0003,0.0087,-65.5,1
5.36,70.53,0.0008,-0.0117,-65.17,1
5.69,70.2,0.0012,-0.0216,-64.51,1
6.66,70.82,-0.0005,-0.0132,-64.16,1
5.8,69.93,-0.0003,-0.0034,-64.13000000000001,1
6.55,69.93,-0.0001,-0.0104,-63.38000000000001,1
4.77,70.12,0.0006,0.0033,-65.35000000000001,1
3.95,72.24,-0.0012,-0.0038,-68.28999999999999,1
4.24,69.63,-0.0003,0.0118,-65.39,1
6.74,70.32,-0.002,-0.0113,-63.57999999999999,1
4.59,70.31,-0.0,-0.0056,-65.72,1
6.01,70.19,0.001,-0.0053,-64.17999999999999,1
5.49,70.33,-0.0011,-0.0006,-64.84,1
5.69,69.87,-0.0007,-0.0037,-64.18,1
4.23,70.83,0.0006,-0.0024,-66.6,1
1.39,71.43,0.0016,0.017,-70.04,1
5.73,68.08,0.0006,-0.0044,-62.35,1
4.3,66.95,-0.0009,-0.0067,-62.650000000000006,1
5.8,68.89,-0.0015,-0.0058,-63.09,1
3.08,70.03,-0.0008,-0.0048,-66.95,1
4.46,70.88,-0.0007,0.0121,-66.42,1
3.73,69.08,0.0003,-0.0013,-65.35,1
5.44,68.4,0.0008,0.0079,-62.96000000000001,1
3.84,69.15,-0.0013,-0.0124,-65.31,1
4.0,69.35,-0.0005,0.0142,-65.35,1
5.2,71.28,0.0002,0.0042,-66.08,1
5.42,71.84,-0.0009,-0.0081,-66.42,1
5.75,70.39,-0.0011,0.0013,-64.64,1
4.77,68.26,-0.0007,0.015,-63.49000000000001,1
5.6,70.78,0.001,-0.0003,-65.18,1
6.97,70.6,-0.0006,-0.0015,-63.63,1
5.46,68.57,-0.0007,0.0049,-63.10999999999999,1
4.96,70.36,-0.0,-0.0114,-65.4,1
4.72,71.59,0.0006,-0.0049,-66.87,1
5.54,68.5,0.0008,-0.0052,-62.96,1
3.9,70.33,0.0008,-0.0082,-66.42999999999999,1
7.37,70.08,-0.0,0.0255,-62.71,1
5.23,70.13,0.0012,-0.0004,-64.89999999999999,1
6.88,70.73,-0.0013,0.0025,-63.85,1
4.44,70.41,-0.0016,0.013,-65.97,1
6.77,70.64,0.0004,0.0139,-63.870000000000005,1
3.41,69.68,0.0009,0.0038,-66.27000000000001,1
5.37,69.24,-0.0013,0.0097,-63.87,1
5.67,70.41,-0.0011,-0.0026,-64.74,1
5.27,69.26,-0.0006,0.0015,-63.99000000000001,1
5.39,70.83,0.0013,-0.0007,-65.44,1
4.7,70.62,-0.0017,-0.0054,-65.92,1
4.43,70.89,0.0005,0.0049,-66.46000000000001,1
2.43,71.04,-0.0001,-0.0097,-68.61,1
4.51,70.06,-0.0018,-0.0003,-65.55,1
5.05,68.75,-0.0018,0.0099,-63.7,1
5.77,69.4,0.0013,0.0048,-63.63000000000001,1
5.75,70.14,-0.0005,-0.0017,-64.39,1
4.9,69.99,-0.0006,0.0043,-65.08999999999999,1
3.48,68.49,-0.0008,-0.0003,-65.00999999999999,1
4.41,70.53,-0.0014,0.0006,-66.12,1
3.74,69.69,-0.0001,-0.0091,-65.95,1
4.91,69.03,0.0002,-0.0096,-64.12,1
4.83,69.33,-0.0007,0.0049,-64.5,1
6.84,70.24,-0.0005,-0.0026,-63.39999999999999,1
3.88,70.45,-0.0001,0.0001,-66.57000000000001,1
4.45,69.87,-0.0004,-0.0151,-65.42,1
5.15,70.18,-0.0009,-0.0167,-65.03,1
5.72,72.22,-0.0008,-0.0059,-66.5,1
5.85,70.27,0.0006,0.0072,-64.42,1
3.85,71.58,-0.0011,0.001,-67.73,1
2.9,69.04,0.0005,-0.0126,-66.14,1
6.51,68.43,-0.0002,0.0093,-61.92000000000001,1
3.54,68.39,-0.0001,-0.0151,-64.85,1
4.69,69.63,-0.001,0.0213,-64.94,1
5.44,69.2,-0.001,-0.0015,-63.760000000000005,1
4.03,67.8,-0.0003,0.0158,-63.77,1
5.77,69.98,0.0003,0.0106,-64.21000000000001,1
5.43,69.37,0.0005,0.0002,-63.940000000000005,1
4.99,69.32,0.0026,-0.0117,-64.33,1
5.94,70.91,-0.0007,0.0075,-64.97,1
4.59,70.63,0.0,-0.013,-66.03999999999999,1
5.79,70.78,0.0003,0.0281,-64.99,1
3.27,70.17,-0.0009,0.0038,-66.9,1
5.91,70.11,-0.0008,0.003,-64.2,1
5.05,69.7,0.0003,0.0033,-64.65,1
5.68,71.82,-0.0022,0.0047,-66.13999999999999,1
5.38,70.29,0.0005,-0.0031,-64.91000000000001,1
5.64,70.74,-0.0,-0.0151,-65.1,1
7.09,71.56,0.0006,-0.0075,-64.47,1
3.41,70.1,0.0001,0.0236,-66.69,1
5.89,69.21,-0.0002,0.0071,-63.31999999999999,1
4.92,68.86,-0.0002,0.0016,-63.94,1
4.74,68.98,0.0007,-0.0012,-64.24000000000001,1
4.97,71.58,-0.0002,0.0075,-66.61,1
4.34,69.69,-0.0009,0.0048,-65.35,1
3.86,68.8,-0.0004,0.0215,-64.94,1
6.25,71.05,-0.0005,0.0214,-64.8,1
5.17,70.54,-0.0011,0.0011,-65.37,1
5.7,69.73,0.0011,0.0175,-64.03,1
5.06,71.34,0.0007,0.0038,-66.28,1
4.46,67.91,-0.0003,-0.0065,-63.45,1
4.51,71.1,0.0004,0.0114,-66.58999999999999,1
4.6,71.45,0.0016,0.0029,-66.85000000000001,1
5.12,69.32,0.0014,-0.0013,-64.19999999999999,1
4.55,69.25,-0.0033,-0.0012,-64.7,1
5.12,71.24,-0.0014,0.0055,-66.11999999999999,1
4.31,69.87,0.0005,0.0048,-65.56,1
4.57,69.47,0.0015,0.0144,-64.9,1
3.26,70.01,-0.0013,-0.0062,-66.75,1
5.24,70.2,0.0022,-0.0027,-64.96000000000001,1
6.71,70.29,0.0002,-0.0099,-63.580000000000005,1
5.44,69.34,0.0002,-0.0026,-63.900000000000006,1
4.46,68.99,-0.0008,-0.0067,-64.53,1
5.24,68.64,0.0015,-0.0103,-63.4,1
3.52,71.69,-0.0021,0.0055,-68.17,1
3.43,71.42,-0.0002,-0.0106,-67.99,1
3.62,69.52,0.0002,0.0081,-65.89999999999999,1
5.61,70.67,-0.0011,0.0086,-65.06,1
4.75,70.0,0.0009,-0.0024,-65.25,1
4.5,70.06,-0.0002,-0.0155,-65.56,1
5.76,67.99,0.0006,-0.0098,-62.23,1
7.15,70.43,-0.0017,0.0064,-63.28000000000001,1
5.01,69.9,0.0001,0.0186,-64.89,1
4.9,68.6,0.0021,0.0038,-63.7,1
6.78,71.36,0.0004,-0.0139,-64.58,1
7.28,70.79,-0.0012,0.0063,-63.510000000000005,1
4.33,71.73,0.001,-0.0069,-67.4,1
5.89,69.63,0.0001,0.0027,-63.74,1
4.2,69.99,0.0012,-0.0112,-65.78999999999999,1
4.88,69.16,-0.0001,-0.0084,-64.28,1
5.77,70.3,0.0005,-0.0101,-64.53,1
4.82,69.91,-0.0001,0.0045,-65.09,1
6.01,70.77,-0.0012,-0.0055,-64.75999999999999,1
4.98,68.81,-0.0006,-0.0113,-63.83,1
5.19,70.12,0.0005,0.0086,-64.93,1
4.88,68.53,-0.0001,-0.002,-63.65,1
4.37,72.08,-0.0008,0.0157,-67.71,1
3.38,68.7,0.0007,0.0004,-65.32000000000001,1
4.4,70.22,-0.0,-0.0064,-65.82,1
3.76,70.82,-0.0007,0.0021,-67.05999999999999,1
4.62,69.71,-0.0005,0.0035,-65.08999999999999,1
4.85,69.89,0.0002,-0.0086,-65.04,1
4.59,71.08,-0.002,-0.0042,-66.49,1
5.08,69.51,-0.0003,0.0201,-64.43,1
4.68,70.37,-0.0013,0.0063,-65.69,1
4.38,70.68,-0.0013,0.0035,-66.30000000000001,1
6.06,68.0,-0.0009,-0.0039,-61.94,1
6.99,69.92,0.0002,-0.0009,-62.93,1
4.73,69.23,0.0011,0.0153,-64.5,1
4.68,70.81,0.0002,-0.003,-66.13,1
3.32,69.08,-0.0014,-0.0042,-65.76,1
4.09,69.18,0.0002,0.0062,-65.09,1
7.01,68.44,-0.0014,-0.0073,-61.43,1
4.63,70.27,0.0001,-0.0069,-65.64,1
3.5,69.57,0.0004,-0.002,-66.07,1
6.88,70.91,-0.0002,-0.0201,-64.03,1
2.43,68.18,-0.0024,0.0072,-65.75,1
5.87,69.5,-0.0007,0.0056,-63.63,1
6.83,68.66,0.0003,-0.0003,-61.83,1
6.59,70.71,-0.0007,0.0034,-64.11999999999999,1
5.28,69.56,-0.0005,-0.0085,-64.28,1
4.59,70.96,-0.0019,-0.0142,-66.36999999999999,1
6.38,68.52,-0.002,-0.0014,-62.13999999999999,1
4.53,71.63,0.0014,-0.0059,-67.1,1
5.7,70.39,0.0005,-0.0113,-64.69,1
4.61,71.01,-0.0001,0.0143,-66.4,1
6.83,69.05,-0.0009,-0.0023,-62.22,1
3.88,69.98,-0.0005,-0.0214,-66.10000000000001,1
3.0,69.69,-0.0003,-0.0075,-66.69,1
4.15,70.28,-0.0009,0.0016,-66.13,1
3.88,68.72,-0.0011,-0.014,-64.84,1
2.4,69.47,0.0004,-0.0054,-67.07,1
5.16,68.37,0.0005,-0.0008,-63.21000000000001,1
4.64,70.58,-0.0014,0.0141,-65.94,1
5.31,71.78,0.0007,-0.0073,-66.47,1
6.22,71.2,0.0006,-0.0033,-64.98,1
4.68,69.66,0.0005,0.0093,-64.97999999999999,1
3.47,69.85,0.0015,0.01,-66.38,1
5.15,69.75,0.0003,-0.0112,-64.6,1
3.32,71.6,-0.0003,-0.0018,-68.28,1
3.38,70.25,-0.0008,0.0085,-66.87,1
2.76,68.35,-0.0002,-0.005,-65.58999999999999,1
3.74,69.1,-0.0002,-0.0001,-65.36,1
4.04,69.73,0.001,-0.0025,-65.69,1
3.82,70.44,-0.0003,0.0074,-66.62,1
3.54,70.45,0.0006,0.0011,-66.91,1
5.29,68.96,-0.0002,0.0009,-63.67,1
6.22,71.0,0.0001,0.013,-64.78,1
5.1,70.28,-0.0019,-0.0123,-65.18,1
4.92,70.26,0.0001,0.0054,-65.34,1
6.15,71.66,-0.0,-0.0188,-65.50999999999999,1
3.05,71.97,-0.0006,-0.002,-68.92,1
5.61,69.74,-0.0024,-0.0262,-64.13,1
6.29,70.8,-0.0013,0.0129,-64.50999999999999,1
5.8,69.91,0.001,-0.0031,-64.11,1
3.63,69.81,-0.0,0.0219,-66.18,1
3.62,68.85,-0.0013,0.0165,-65.22999999999999,1
6.11,69.67,-0.0008,-0.0116,-63.56,1
5.41,69.27,-0.0022,0.0018,-63.86,1
4.62,71.73,-0.0015,0.0084,-67.11,1
4.75,68.2,0.0007,0.0022,-63.45,1
4.25,71.3,-0.0006,0.006,-67.05,1
4.34,69.42,0.001,0.0041,-65.08,1
5.48,70.09,0.0007,0.0095,-64.61,1
4.43,70.59,-0.0028,0.0064,-66.16,1
7.06,69.35,-0.0,0.0164,-62.28999999999999,1
4.08,69.41,0.0003,-0.0056,-65.33,1
5.89,71.13,0.0002,0.0073,-65.24,1
3.47,68.55,-0.0011,-0.0072,-65.08,1
4.77,69.71,-0.0015,-0.0064,-64.94,1
5.05,69.67,-0.0003,-0.0017,-64.62,1
